id,image_id,area,category_id,video_id,track_id,bbox_x,bbox_y,bbox_w,bbox_h
634,176,8284,1,0,11,3004,3,76,109
635,177,159942,2,0,6,1099,1184,437,366
636,177,36828,2,0,7,1163,220,297,124
637,177,42966,2,0,10,734,60,198,217
638,177,61655,2,0,9,525,424,295,209
639,177,8325,1,0,11,3008,4,75,111
640,178,160448,2,0,6,1099,1191,436,368
641,178,37125,2,0,7,1161,224,297,125
642,178,41748,2,0,10,730,61,196,213
643,178,57475,2,0,9,524,427,275,209
644,178,8176,1,0,11,3011,6,73,112
645,179,165788,2,0,6,1099,1228,434,382
646,179,37719,2,0,7,1160,228,297,127
647,179,40755,2,0,10,727,62,195,209
648,179,57893,2,0,9,523,430,277,209
649,179,8023,1,0,11,3015,7,71,113
650,180,165839,2,0,6,1091,1231,433,383
651,180,38016,2,0,7,1158,232,297,128
652,180,39758,2,0,10,723,63,193,206
653,180,58590,2,0,9,522,434,279,210
654,180,9006,1,0,11,3005,11,79,114
655,181,161568,2,0,6,1093,1251,432,374
656,181,38480,2,0,7,1156,236,296,130
657,181,38582,2,0,10,719,64,191,202
658,181,59220,2,0,9,520,437,282,210
659,181,9918,1,0,11,2995,15,87,114
660,182,162056,2,0,6,1099,1217,431,376
661,182,38776,2,0,7,1154,240,296,131
662,182,37620,2,0,10,716,65,190,198
663,182,59924,2,0,9,519,441,284,211
664,182,10925,1,0,11,2985,19,95,115
665,183,162162,2,0,6,1091,1252,429,378
666,183,39368,2,0,7,1153,244,296,133
667,183,36472,2,0,10,712,66,188,194
668,183,60346,2,0,9,518,444,286,211
669,183,12064,1,0,11,2975,23,104,116
670,184,162640,2,0,6,1095,1264,428,380
671,184,39664,2,0,7,1151,248,296,134
672,184,35712,2,0,10,710,70,186,192
673,184,59488,2,0,9,519,447,286,208
674,184,12992,1,0,11,2965,27,112,116
675,185,163114,2,0,6,1099,1271,427,382
676,185,39664,2,0,7,1152,250,296,134
677,185,34776,2,0,10,708,74,184,189
678,185,58630,2,0,9,520,450,286,205
679,185,14040,1,0,11,2955,31,120,117
680,186,163584,2,0,6,1099,1272,426,384
681,186,39530,2,0,7,1153,251,295,134
682,186,34034,2,0,10,706,78,182,187
683,186,57772,2,0,9,521,453,286,202
684,186,14976,1,0,11,2945,35,128,117
685,187,163664,2,0,6,1099,1267,424,386
686,187,39530,2,0,7,1154,253,295,134
687,187,33300,2,0,10,704,82,180,185
688,187,56914,2,0,9,522,456,286,199
689,187,16048,1,0,11,2935,39,136,118
690,188,164124,2,0,6,1101,1271,423,388
691,188,39825,2,0,7,1155,254,295,135
692,188,32574,2,0,10,702,86,178,183
693,188,56342,2,0,9,522,458,286,197
694,188,15732,1,0,11,2931,39,138,114
695,188,9088,2,0,12,2630,0,142,64
696,189,164580,2,0,6,1099,1272,422,390
697,189,39825,2,0,7,1156,256,295,135
698,189,31680,2,0,10,700,90,176,180
699,189,55484,2,0,9,523,461,286,194
700,189,15510,1,0,11,2927,40,141,110
701,189,9230,2,0,12,2631,1,142,65
702,190,165032,2,0,6,1099,1275,421,392
703,190,39690,2,0,7,1157,257,294,135
704,190,30972,2,0,10,698,94,174,178
705,190,54626,2,0,9,524,464,286,191
706,190,15158,1,0,11,2923,40,143,106
707,190,9438,2,0,12,2632,1,143,66
708,191,165086,2,0,6,1099,1282,419,394
709,191,39690,2,0,7,1158,259,294,135
710,191,31683,2,0,10,701,96,179,177
711,191,53768,2,0,9,525,467,286,188
712,191,15038,1,0,11,2919,40,146,103
713,191,9438,2,0,12,2633,2,143,66
714,192,165528,2,0,6,1099,1283,418,396
715,192,39368,2,0,7,1156,262,296,133
716,192,32384,2,0,10,704,97,184,176
717,192,52910,2,0,9,526,470,286,185
718,192,14652,1,0,11,2915,40,148,99
719,192,9581,2,0,12,2634,3,143,67
720,193,166343,2,0,6,1100,1289,419,397
721,193,39038,2,0,7,1154,266,298,131
722,193,32712,2,0,10,708,99,188,174
723,193,52725,2,0,9,527,474,285,185
724,193,14345,1,0,11,2911,41,151,95
725,193,9724,2,0,12,2635,3,143,68
726,194,166762,2,0,6,1101,1295,419,398
727,194,38700,2,0,7,1152,269,300,129
728,194,33389,2,0,10,711,100,193,173
729,194,52540,2,0,9,528,477,284,185
730,194,13923,1,0,11,2907,41,153,91
731,194,9936,2,0,12,2636,4,144,69
732,195,167580,2,0,6,1102,1301,420,399
733,195,38481,2,0,7,1151,273,303,127
734,195,34056,2,0,10,714,102,198,172
735,195,52355,2,0,9,529,481,283,185
736,195,14208,1,0,11,2913,42,148,96
737,195,9936,2,0,12,2637,4,144,69
738,196,168000,2,0,6,1102,1307,420,400
739,196,38125,2,0,7,1149,276,305,125
740,196,39711,2,0,10,706,101,217,183
741,196,51985,2,0,9,531,484,281,185
742,196,14484,1,0,11,2919,44,142,102
743,196,10080,2,0,12,2638,5,144,70
744,197,168821,2,0,6,1103,1313,421,401
745,197,37761,2,0,7,1147,280,307,123
746,197,46215,2,0,10,699,100,237,195
747,197,51800,2,0,9,532,488,280,185
748,197,14659,1,0,11,2925,45,137,107
749,197,10150,2,0,12,2639,10,145,70
750,198,169242,2,0,6,1104,1319,421,402
751,198,37389,2,0,7,1145,283,309,121
752,198,52736,2,0,10,691,99,256,206
753,198,51615,2,0,9,533,491,279,185
754,198,14784,1,0,11,2931,47,132,112
755,198,10295,2,0,12,2641,16,145,71
756,199,170066,2,0,6,1105,1325,422,403
757,199,37210,2,0,7,1148,289,305,122
758,199,54901,2,0,10,685,99,253,217
759,199,51430,2,0,9,534,495,278,185
760,199,14859,1,0,11,2937,48,127,117
761,199,10366,2,0,12,2642,21,146,71
762,200,170533,2,0,6,1109,1344,419,407
763,200,37146,2,0,7,1150,296,302,123
764,200,57021,2,0,10,678,100,249,229
765,200,52921,2,0,9,527,504,283,187
766,200,14883,1,0,11,2943,50,121,123
767,200,10366,2,0,12,2643,26,146,71
768,201,170150,2,0,6,1113,1362,415,410
769,201,36654,2,0,7,1153,302,298,123
770,201,59040,2,0,10,672,100,246,240
771,201,54144,2,0,9,520,513,288,188
772,201,14848,1,0,11,2949,51,116,128
773,201,10437,2,0,12,2644,31,147,71
774,202,170568,2,0,6,1116,1381,412,414
775,202,36456,2,0,7,1155,309,294,124
776,202,58077,2,0,10,660,104,243,239
777,202,55670,2,0,9,513,522,293,190
778,202,14500,1,0,11,2952,59,116,125
779,202,10584,2,0,12,2646,37,147,72
780,203,170136,2,0,6,1120,1400,408,417
781,203,36250,2,0,7,1158,315,290,125
782,203,57120,2,0,10,649,108,240,238
783,203,57408,2,0,9,505,530,299,192
784,203,14036,1,0,11,2955,68,116,121
785,203,10656,2,0,12,2647,42,148,72
786,204,170505,2,0,6,1124,1419,405,421
787,204,36162,2,0,7,1160,321,287,126
788,204,56168,2,0,10,637,111,238,236
789,204,58976,2,0,9,498,539,304,194
790,204,13570,1,0,11,2958,76,115,118
791,204,10656,2,0,12,2648,47,148,72
792,205,170850,2,0,6,1128,1437,402,425
793,205,35658,2,0,7,1163,328,283,126
794,205,55225,2,0,10,626,115,235,235
795,205,60255,2,0,9,491,548,309,195
796,205,13110,1,0,11,2961,84,115,114
797,205,10728,2,0,12,2651,55,149,72
798,206,170344,2,0,6,1132,1456,398,428
799,206,35433,2,0,7,1165,334,279,127
800,206,54288,2,0,10,614,119,232,234
801,206,61858,2,0,9,484,557,314,197
802,206,12765,1,0,11,2963,92,115,111
803,206,10950,2,0,12,2654,64,150,73
804,207,170640,2,0,6,1135,1475,395,432
805,207,37620,2,0,7,1159,344,285,132
806,207,55932,2,0,10,604,125,236,237
807,207,65600,2,0,9,473,571,328,200
808,207,12305,1,0,11,2966,101,115,107
809,207,11023,2,0,12,2656,72,151,73
810,208,170085,2,0,6,1139,1493,391,435
811,208,39730,2,0,7,1153,354,290,137
812,208,57360,2,0,10,595,130,239,240
813,208,69768,2,0,9,462,585,342,204
814,208,11856,1,0,11,2969,109,114,104
815,208,11248,2,0,12,2659,80,152,74
816,209,170332,2,0,6,1143,1512,388,439
817,209,42328,2,0,7,1146,363,296,143
818,209,59049,2,0,10,585,136,243,243
819,209,73692,2,0,9,451,598,356,207
820,209,11400,1,0,11,2972,117,114,100
821,209,11322,2,0,12,2662,88,153,74
822,210,182223,2,0,6,1137,1539,397,459
823,210,44548,2,0,7,1140,373,301,148
824,210,60762,2,0,10,575,141,247,246
825,210,78070,2,0,9,440,612,370,211
826,210,11900,1,0,11,2972,128,119,100
827,210,11396,2,0,12,2665,97,154,74
828,211,193995,2,0,6,1131,1565,405,479
829,211,46971,2,0,7,1134,383,307,153
830,211,62499,2,0,10,565,147,251,249
831,211,82176,2,0,9,429,626,384,214
832,211,12400,1,0,11,2972,139,124,100
833,211,11625,2,0,12,2667,105,155,75
834,212,206586,2,0,6,1125,1592,414,499
835,212,47740,2,0,7,1129,396,310,154
836,212,64008,2,0,10,556,152,254,252
837,212,86366,2,0,9,418,640,398,217
838,212,12900,1,0,11,2972,150,129,100
839,212,11700,2,0,12,2670,113,156,75
840,213,219018,2,0,6,1119,1618,422,519
841,213,48360,2,0,7,1123,409,312,155
842,213,65790,2,0,10,546,158,258,255
843,213,91052,2,0,9,407,653,412,221
844,213,13534,1,0,11,2972,161,134,101
845,213,11700,2,0,12,2675,125,156,75
846,213,7452,2,0,13,2721,0,92,81
847,214,209100,2,0,6,1115,1649,425,492
848,214,49140,2,0,7,1118,423,315,156
849,214,65280,2,0,10,539,170,256,255
850,214,95424,2,0,9,396,667,426,224
851,214,14039,1,0,11,2972,171,139,101
852,214,11470,2,0,12,2679,137,155,74
853,214,9090,2,0,13,2722,0,101,90
854,215,199020,2,0,6,1111,1681,428,465
855,215,49452,2,0,7,1113,436,317,156
856,215,64770,2,0,10,532,183,254,255
857,215,94752,2,0,9,389,686,423,224
858,215,14544,1,0,11,2972,182,144,101
859,215,11470,2,0,12,2684,149,155,74
860,215,9373,2,0,13,2727,11,103,91
861,216,189216,2,0,6,1107,1712,432,438
862,216,50240,2,0,7,1107,449,320,157
863,216,64260,2,0,10,525,195,252,255
864,216,94500,2,0,9,382,704,420,225
865,216,15049,1,0,11,2972,193,149,101
866,216,11396,2,0,12,2688,161,154,74
867,216,9568,2,0,13,2731,22,104,92
868,217,178785,2,0,6,1103,1744,435,411
869,217,50876,2,0,7,1102,462,322,158
870,217,63750,2,0,10,518,208,250,255
871,217,93825,2,0,9,375,723,417,225
872,217,15554,1,0,11,2972,204,154,101
873,217,11242,2,0,12,2693,173,154,73
874,217,9858,2,0,13,2736,33,106,93
875,218,168192,2,0,6,1099,1775,438,384
876,218,51520,2,0,7,1099,479,322,160
877,218,63240,2,0,10,511,220,248,255
878,218,93790,2,0,9,369,741,415,226
879,218,16014,1,0,11,2972,217,157,102
880,218,11169,2,0,12,2697,185,153,73
881,218,10044,2,0,13,2740,43,108,93
882,219,154350,2,0,6,1085,1809,441,350
883,219,52326,2,0,7,1096,497,323,162
884,219,62730,2,0,10,504,232,246,255
885,219,93112,2,0,9,362,760,412,226
886,219,16480,1,0,11,2972,229,160,103
887,219,11016,2,0,12,2702,197,153,72
888,219,10246,2,0,13,2745,54,109,94
889,220,139860,2,0,6,1071,1844,444,315
890,220,52972,2,0,7,1092,514,323,164
891,220,62220,2,0,10,497,245,244,255
892,220,92843,2,0,9,355,778,409,227
893,220,16952,1,0,11,2972,242,163,104
894,220,10944,2,0,12,2706,209,152,72
895,220,10545,2,0,13,2749,65,111,95
896,221,125888,2,0,6,1057,1878,448,281
897,221,53618,2,0,7,1089,531,323,166
898,221,61710,2,0,10,490,257,242,255
899,221,92162,2,0,9,348,797,406,227
900,221,17160,1,0,11,2972,255,165,104
901,221,11169,2,0,12,2711,223,153,73
902,221,10640,2,0,13,2752,77,112,95
903,222,110946,2,0,6,1043,1913,451,246
904,222,54264,2,0,7,1086,548,323,168
905,222,61423,2,0,10,488,270,239,257
906,222,93024,2,0,9,341,817,408,228
907,222,17640,1,0,11,2972,268,168,105
908,222,11396,2,0,12,2716,236,154,74
909,222,10848,2,0,13,2755,89,113,96
910,223,96248,2,0,6,1029,1947,454,212
911,223,55080,2,0,7,1083,566,324,170
912,223,60888,2,0,10,485,283,236,258
913,223,94300,2,0,9,335,838,410,230
914,223,18126,1,0,11,2972,280,171,106
915,223,11625,2,0,12,2721,250,155,75
916,223,10944,2,0,13,2758,101,114,96
917,224,67860,2,0,6,1088,1985,390,174
918,224,55728,2,0,7,1080,583,324,172
919,224,60580,2,0,10,483,296,233,260
920,224,94941,2,0,9,328,858,411,231
921,224,18618,1,0,11,2972,293,174,107
922,224,11932,2,0,12,2726,263,157,76
923,224,11155,2,0,13,2762,114,115,97
924,225,44336,2,0,6,1147,2023,326,136
925,225,56376,2,0,7,1077,600,324,174
926,225,60522,2,0,10,481,310,231,262
927,225,95816,2,0,9,321,878,413,232
928,225,19550,1,0,11,2981,306,170,115
929,225,12008,2,0,12,2731,277,158,76
930,225,11252,2,0,13,2765,126,116,97
931,226,25168,2,0,6,1181,2071,286,88
932,226,57200,2,0,7,1073,618,325,176
933,226,60192,2,0,10,479,323,228,264
934,226,97110,2,0,9,314,898,415,234
935,226,20541,1,0,11,2989,319,167,123
936,226,12243,2,0,12,2736,290,159,77
937,226,11466,2,0,13,2768,138,117,98
938,227,57850,2,0,7,1070,635,325,178
939,227,59625,2,0,10,476,336,225,265
940,227,97995,2,0,9,308,919,417,235
941,227,21353,1,0,11,2998,332,163,131
942,227,12480,2,0,12,2741,304,160,78
943,227,11564,2,0,13,2771,150,118,98
944,228,58500,2,0,7,1067,652,325,180
945,228,59274,2,0,10,474,349,222,267
946,228,99303,2,0,9,301,939,419,237
947,228,21942,1,0,11,3007,345,159,138
948,228,12719,2,0,12,2746,317,161,79
949,228,11543,2,0,13,2775,162,119,97
950,229,59332,2,0,7,1064,670,326,182
951,229,60750,2,0,10,465,360,225,270
952,229,100198,2,0,9,294,959,421,238
953,229,22776,1,0,11,3015,358,156,146
954,229,13122,2,0,12,2750,330,162,81
955,229,11543,2,0,13,2780,174,119,97
956,230,59984,2,0,7,1061,687,326,184
957,230,62244,2,0,10,456,370,228,273
958,230,100858,2,0,9,287,979,422,239
959,230,23408,1,0,11,3024,371,152,154
960,230,13529,2,0,12,2754,343,163,83
961,230,11520,2,0,13,2784,186,120,96
962,231,60636,2,0,7,1058,704,326,186
963,231,63756,2,0,10,447,381,231,276
964,231,102184,2,0,9,281,1000,424,241
965,231,22650,1,0,11,3033,384,150,151
966,231,13855,2,0,12,2759,356,163,85
967,231,11495,2,0,13,2789,199,121,95
968,232,61288,2,0,7,1054,721,326,188
969,232,65800,2,0,10,437,391,235,280
970,232,103092,2,0,9,274,1020,426,242
971,232,21904,1,0,11,3041,398,148,148
972,232,14268,2,0,12,2763,369,164,87
973,232,11468,2,0,13,2793,211,122,94
974,233,62130,2,0,7,1051,739,327,190
975,233,67354,2,0,10,428,402,238,283
976,233,104060,2,0,9,264,1043,430,242
977,233,21170,1,0,11,3050,411,146,145
978,233,14685,2,0,12,2767,382,165,89
979,233,11468,2,0,13,2798,223,122,94
980,234,62784,2,0,7,1048,756,327,192
981,234,68926,2,0,10,419,412,241,286
982,234,104353,2,0,9,253,1065,433,241
983,234,20448,1,0,11,3058,425,144,142
984,234,14940,2,0,12,2771,394,166,90
985,234,11439,2,0,13,2802,235,123,93
986,235,63883,2,0,7,1042,774,331,193
987,235,70516,2,0,10,410,423,244,289
988,235,105317,2,0,9,243,1088,437,241
989,235,19738,1,0,11,3067,438,142,139
990,235,15364,2,0,12,2775,407,167,92
991,235,11780,2,0,13,2807,247,124,95
992,236,64462,2,0,7,1035,793,334,193
993,236,70227,2,0,10,403,436,243,289
994,236,106281,2,0,9,233,1110,441,241
995,236,19040,1,0,11,3075,452,140,136
996,236,15698,2,0,12,2780,420,167,94
997,236,12028,2,0,13,2811,260,124,97
998,237,65572,2,0,7,1029,811,338,194
999,237,69890,2,0,10,397,449,241,290
1000,237,107245,2,0,9,223,1133,445,241
1001,237,18354,1,0,11,3084,465,138,133
1002,237,16128,2,0,12,2784,433,168,96
1003,237,12375,2,0,13,2816,272,125,99
1004,238,66154,2,0,7,1023,830,341,194
1005,238,69600,2,0,10,390,462,240,290
1006,238,107520,2,0,9,212,1155,448,240
1007,238,19028,1,0,11,3085,481,142,134
1008,238,16562,2,0,12,2788,446,169,98
1009,238,12750,2,0,13,2821,284,125,102
1010,239,67275,2,0,7,1016,848,345,195
1011,239,69258,2,0,10,384,475,238,291
1012,239,108480,2,0,9,202,1178,452,240
1013,239,19430,1,0,11,3086,496,145,134
1014,239,16830,2,0,12,2791,461,170,99
1015,239,13104,2,0,13,2826,296,126,104
1016,240,67860,2,0,7,1010,866,348,195
1017,240,68967,2,0,10,377,488,237,291
1018,240,109224,2,0,9,190,1201,444,246
1019,240,20115,1,0,11,3087,512,149,135
1020,240,17200,2,0,12,2795,475,172,100
1021,240,13356,2,0,13,2830,309,126,106
1022,241,68992,2,0,7,1003,885,352,196
1023,241,68620,2,0,10,371,501,235,292
1024,241,112448,2,0,9,178,1224,448,251
1025,241,20672,1,0,11,3088,527,152,136
1026,241,17473,2,0,12,2798,490,173,101
1027,241,13716,2,0,13,2835,321,127,108
1028,242,69580,2,0,7,997,903,355,196
1029,242,68328,2,0,10,364,514,234,292
1030,242,116164,2,0,9,167,1247,452,257
1031,242,21372,1,0,11,3089,543,156,137
1032,242,17748,2,0,12,2801,505,174,102
1033,242,14040,2,0,13,2839,335,130,108
1034,243,69840,2,0,7,988,923,360,194
1035,243,69090,2,0,10,354,529,235,294
1036,243,119472,2,0,9,155,1269,456,262
1037,243,21783,1,0,11,3090,558,159,137
1038,243,17850,2,0,12,2804,519,175,102
1039,243,14364,2,0,13,2842,348,133,108
1040,244,70252,2,0,7,979,942,364,193
1041,244,69856,2,0,10,345,543,236,296
1042,244,123280,2,0,9,144,1292,460,268
1043,244,22494,1,0,11,3091,574,163,138
1044,244,18231,2,0,12,2808,534,177,103
1045,244,14688,2,0,13,2846,362,136,108
1046,245,70479,2,0,7,971,962,369,191
1047,245,71162,2,0,10,335,558,238,299
1048,245,126672,2,0,9,132,1315,464,273
1049,245,23630,1,0,11,3090,588,170,139
1050,245,18512,2,0,12,2811,548,178,104
1051,245,15012,2,0,13,2850,375,139,108
1052,245,17380,2,0,14,2391,0,158,110
1053,246,70870,2,0,7,962,981,373,190
1054,246,71939,2,0,10,326,572,239,301
1055,246,128892,2,0,9,119,1340,467,276
1056,246,24640,1,0,11,3089,601,176,140
1057,246,18795,2,0,12,2814,563,179,105
1058,246,15336,2,0,13,2853,389,142,108
1059,246,18880,2,0,14,2391,0,160,118
1060,247,71064,2,0,7,953,1001,378,188
1061,247,72720,2,0,10,316,587,240,303
1062,247,130660,2,0,9,106,1365,470,278
1063,247,25803,1,0,11,3088,615,183,141
1064,247,19716,2,0,12,2818,578,186,106
1065,247,15660,2,0,13,2857,402,145,108
1066,247,20125,2,0,14,2390,0,161,125
1067,248,69751,2,0,7,954,1021,373,187
1068,248,74908,2,0,10,306,597,244,307
1069,248,133194,2,0,9,94,1390,474,281
1070,248,26980,1,0,11,3088,629,190,142
1071,248,20544,2,0,12,2823,593,192,107
1072,248,15552,2,0,13,2860,415,144,108
1073,248,19311,2,0,14,2388,1,157,123
1074,249,68265,2,0,7,955,1040,369,185
1075,249,77064,2,0,10,295,607,247,312
1076,249,134991,2,0,9,81,1415,477,283
1077,249,28171,1,0,11,3087,643,197,143
1078,249,21492,2,0,12,2827,608,199,108
1079,249,15444,2,0,13,2864,429,143,108
1080,249,19311,2,0,14,2390,12,157,123
1081,250,66976,2,0,7,955,1060,364,184
1082,250,79316,2,0,10,285,616,251,316
1083,250,137280,2,0,9,68,1440,480,286
1084,250,29232,1,0,11,3086,656,203,144
1085,250,22345,2,0,12,2831,624,205,109
1086,250,15194,2,0,13,2867,442,142,107
1087,250,19311,2,0,14,2392,22,157,123
1088,251,65338,2,0,7,956,1079,359,182
1089,251,81534,2,0,10,274,626,254,321
1090,251,139587,2,0,9,55,1464,483,289
1091,251,30450,1,0,11,3085,670,210,145
1092,251,23320,2,0,12,2835,639,212,110
1093,251,15087,2,0,13,2870,455,141,107
1094,251,19468,2,0,14,2394,33,157,124
1095,252,67160,2,0,7,945,1099,365,184
1096,252,83850,2,0,10,264,636,258,325
1097,252,141426,2,0,9,42,1489,486,291
1098,252,32186,1,0,11,3090,683,209,154
1099,252,24198,2,0,12,2840,654,218,111
1100,252,15194,2,0,13,2875,469,142,107
1101,252,19468,2,0,14,2395,43,157,124
1102,253,68820,2,0,7,933,1119,372,185
1103,253,84888,2,0,10,253,651,262,324
1104,253,144060,2,0,9,30,1514,490,294
1105,253,33534,1,0,11,3096,696,207,162
1106,253,25200,2,0,12,2844,669,225,112
1107,253,15336,2,0,13,2881,484,142,108
1108,253,19468,2,0,14,2397,54,157,124
1109,254,70686,2,0,7,922,1139,378,187
1110,254,86508,2,0,10,242,666,267,324
1111,254,145928,2,0,9,17,1539,493,296
1112,254,35226,1,0,11,3101,709,206,171
1113,254,26103,2,0,12,2848,684,231,113
1114,254,15444,2,0,13,2886,498,143,108
1115,254,19468,2,0,14,2399,64,157,124
1116,255,72380,2,0,7,910,1159,385,188
1117,255,87533,2,0,10,231,681,271,323
1118,255,148304,2,0,9,4,1564,496,299
1119,255,36900,1,0,11,3106,721,205,180
1120,255,25990,2,0,12,2854,699,230,113
1121,255,15552,2,0,13,2892,512,144,108
1122,255,20212,2,0,14,2398,75,163,124
1123,256,74290,2,0,7,899,1180,391,190
1124,256,88550,2,0,10,220,695,275,322
1125,256,143277,2,0,9,3,1592,489,293
1126,256,38164,1,0,11,3112,734,203,188
1127,256,26106,2,0,12,2859,715,229,114
1128,256,15805,2,0,13,2897,527,145,109
1129,256,20956,2,0,14,2397,86,169,124
1130,257,76018,2,0,7,887,1200,398,191
1131,257,90160,2,0,10,209,710,280,322
1132,257,138047,2,0,9,3,1620,481,287
1133,257,39794,1,0,11,3117,747,202,197
1134,257,25992,2,0,12,2865,730,228,114
1135,257,15805,2,0,13,2903,541,145,109
1136,257,21824,2,0,14,2397,98,176,124
1137,258,77972,2,0,7,876,1220,404,193
1138,258,91164,2,0,10,198,725,284,321
1139,258,133194,2,0,9,2,1648,474,281
1140,258,38190,1,0,11,3127,769,201,190
1141,258,25990,2,0,12,2871,746,226,115
1142,258,16060,2,0,13,2908,556,146,110
1143,258,22386,2,0,14,2396,109,182,123
1144,259,79734,2,0,7,864,1240,411,194
1145,259,90405,2,0,10,187,744,287,315
1146,259,127958,2,0,9,1,1675,467,274
1147,259,36616,1,0,11,3137,791,199,184
1148,259,25875,2,0,12,2877,761,225,115
1149,259,16170,2,0,13,2914,570,147,110
1150,259,23124,2,0,14,2395,120,188,123
1151,260,81732,2,0,7,853,1260,417,196
1152,260,90210,2,0,10,175,763,291,310
1153,260,123012,2,0,9,1,1703,459,268
1154,260,35046,1,0,11,3147,813,198,177
1155,260,25984,2,0,12,2882,777,224,116
1156,260,16280,2,0,13,2919,584,148,110
1157,260,23862,2,0,14,2394,131,194,123
1158,261,83134,2,0,7,844,1282,422,197
1159,261,89376,2,0,10,164,782,294,304
1160,261,118424,2,0,9,0,1731,452,262
1161,261,33490,1,0,11,3157,834,197,170
1162,261,25868,2,0,12,2888,792,223,116
1163,261,16428,2,0,13,2925,599,148,111
1164,261,24444,2,0,14,2387,142,194,126
1165,262,84546,2,0,7,835,1304,427,198
1166,262,89400,2,0,10,150,801,300,298
1167,262,116772,2,0,9,0,1758,444,263
1168,262,31980,1,0,11,3167,856,195,164
1169,262,25984,2,0,12,2892,808,224,116
1170,262,16539,2,0,13,2930,613,149,111
1171,262,24897,2,0,14,2379,154,193,129
1172,263,85769,2,0,7,826,1325,431,199
1173,263,89658,2,0,10,136,820,306,293
1174,263,114931,2,0,9,0,1785,437,263
1175,263,30458,1,0,11,3177,878,194,157
1176,263,26100,2,0,12,2897,824,225,116
1177,263,16650,2,0,13,2935,627,150,111
1178,263,25476,2,0,14,2372,165,193,132
1179,264,87636,2,0,7,817,1347,436,201
1180,264,89544,2,0,10,122,839,312,287
1181,264,113256,2,0,9,0,1812,429,264
1182,264,29605,1,0,11,3184,894,191,155
1183,264,26216,2,0,12,2901,840,226,116
1184,264,16800,2,0,13,2939,641,150,112
1185,264,25862,2,0,14,2365,176,193,134
1186,265,89082,2,0,7,807,1369,441,202
1187,265,89030,2,0,10,113,854,307,290
1188,265,111565,2,0,9,0,1839,421,265
1189,265,28611,1,0,11,3192,910,187,153
1190,265,26332,2,0,12,2906,855,227,116
1191,265,16912,2,0,13,2944,655,151,112
1192,265,26441,2,0,14,2358,187,193,137
1193,266,90538,2,0,7,798,1391,446,203
1194,266,88486,2,0,10,105,869,302,293
1195,266,109710,2,0,9,0,1866,414,265
1196,266,27784,1,0,11,3199,926,184,151
1197,266,26448,2,0,12,2910,871,228,116
1198,266,17063,2,0,13,2949,670,151,113
1199,266,26880,2,0,14,2350,199,192,140
3030,696,432,2,1,25,3762,369,24,18
3031,696,340,2,1,26,3648,316,20,17
3032,696,270,2,1,27,3564,275,18,15
3033,696,225,2,1,28,3452,351,15,15
3036,697,432,2,1,25,3756,370,24,18
3037,697,340,2,1,26,3642,317,20,17
3038,697,270,2,1,27,3558,276,18,15
3039,697,225,2,1,28,3446,352,15,15
3042,698,432,2,1,25,3749,371,24,18
3043,698,340,2,1,26,3636,318,20,17
3044,698,270,2,1,27,3552,277,18,15
3045,698,225,2,1,28,3440,353,15,15
3048,699,432,2,1,25,3743,372,24,18
3049,699,340,2,1,26,3630,319,20,17
3050,699,270,2,1,27,3546,278,18,15
3051,699,256,2,1,28,3435,354,16,16
3054,700,475,2,1,25,3737,373,25,19
3055,700,340,2,1,26,3623,320,20,17
3056,700,270,2,1,27,3539,279,18,15
3057,700,256,2,1,28,3429,355,16,16
3060,701,494,2,1,25,3730,373,26,19
3061,701,340,2,1,26,3617,321,20,17
3062,701,304,2,1,27,3533,280,19,16
3063,701,256,2,1,28,3423,356,16,16
3066,702,520,2,1,25,3724,374,26,20
3067,702,340,2,1,26,3612,322,20,17
3068,702,304,2,1,27,3527,281,19,16
3069,702,256,2,1,28,3418,357,16,16
3072,703,540,2,1,25,3717,374,27,20
3073,703,340,2,1,26,3605,323,20,17
